467281.000000,354885.000000,-1
533455.000000,271530.000000,-1
440556.000000,419742.000000,-1
426110.000000,379490.000000,-1
554370.000000,280085.000000,-1
516048.000000,397263.000000,-1
529824.000000,306461.000000,-1
553095.000000,316844.000000,-1
454293.000000,381285.000000,-1
514802.000000,363319.000000,-1
494217.000000,346882.000000,-1
451408.000000,304435.000000,0
449331.000000,302362.000000,0
434794.000000,295549.000000,0
434103.000000,276164.000000,0
453814.000000,287748.000000,0
436957.000000,284511.000000,0
441954.000000,295230.000000,0
451588.000000,275478.000000,0
440330.000000,303495.000000,0
430448.000000,309617.000000,0
437269.000000,285059.000000,0
451578.000000,298914.000000,0
432962.000000,294831.000000,0
451412.000000,295370.000000,0
438419.000000,307993.000000,0
430315.000000,297650.000000,0
431073.000000,294185.000000,0
449095.000000,289080.000000,0
443323.000000,301083.000000,0
442708.000000,302957.000000,0
425177.000000,300915.000000,0
451944.000000,303651.000000,0
438688.000000,307310.000000,0
444161.000000,310321.000000,0
453425.000000,294242.000000,0
428361.000000,300762.000000,0
444286.000000,304612.000000,0
426707.000000,300399.000000,0
420771.000000,303239.000000,0
452900.000000,289904.000000,0
440766.000000,306249.000000,0
444311.000000,295202.000000,0
429948.000000,298106.000000,0
443540.000000,319516.000000,0
432115.000000,299098.000000,0
444838.000000,303093.000000,0
431363.000000,275182.000000,0
443749.000000,308914.000000,0
467224.000000,316312.000000,0
448322.000000,288526.000000,0
435310.000000,297718.000000,0
437649.000000,292557.000000,0
424828.000000,279786.000000,0
441093.000000,286428.000000,0
450577.000000,299665.000000,0
451568.000000,300326.000000,0
433645.000000,306847.000000,0
443676.000000,296613.000000,0
443064.000000,296700.000000,0
440561.000000,315552.000000,0
432945.000000,292635.000000,0
432759.000000,291845.000000,0
440044.000000,305056.000000,0
435813.000000,305545.000000,0
435722.000000,299619.000000,0
445320.000000,300234.000000,0
447144.000000,293258.000000,0
439444.000000,312236.000000,0
443106.000000,302107.000000,0
452482.000000,307651.000000,0
434158.000000,311158.000000,0
443706.000000,307136.000000,0
445008.000000,279322.000000,0
437555.000000,310760.000000,0
437647.000000,294591.000000,0
439804.000000,300978.000000,0
432445.000000,301628.000000,0
454726.000000,283028.000000,0
440051.000000,315189.000000,0
432356.000000,303017.000000,0
436771.000000,306958.000000,0
454578.000000,298751.000000,0
422151.000000,305040.000000,0
445217.000000,299720.000000,0
448515.000000,297374.000000,0
447453.000000,310713.000000,0
426272.000000,299207.000000,0
457920.000000,289250.000000,0
436951.000000,305651.000000,0
442899.000000,292309.000000,0
433808.000000,293791.000000,0
439513.000000,294491.000000,0
426282.000000,311020.000000,0
436347.000000,301376.000000,0
431964.000000,288819.000000,0
437267.000000,296718.000000,0
443401.000000,305972.000000,0
440601.000000,298220.000000,0
449516.000000,295232.000000,0
441073.000000,278586.000000,0
412731.000000,287774.000000,0
435077.000000,299817.000000,0
451179.000000,282026.000000,0
450498.000000,295321.000000,0
459844.000000,295063.000000,0
432581.000000,293069.000000,0
453398.000000,290719.000000,0
441706.000000,308450.000000,0
447070.000000,283146.000000,0
443167.000000,307288.000000,0
437025.000000,406583.000000,0
437285.000000,409028.000000,0
446310.000000,388359.000000,0
444918.000000,394658.000000,0
471224.000000,414076.000000,0
426012.000000,405917.000000,0
447887.000000,420362.000000,0
450954.000000,396587.000000,0
446840.000000,398303.000000,0
442065.000000,397978.000000,0
446232.000000,398472.000000,0
412182.000000,411246.000000,0
447912.000000,410438.000000,0
443752.000000,440940.000000,0
449381.000000,413551.000000,0
436663.000000,378782.000000,0
440638.000000,393365.000000,0
439196.000000,402696.000000,0
425272.000000,392774.000000,0
456244.000000,396890.000000,0
419502.000000,398891.000000,0
440434.000000,395550.000000,0
432510.000000,381810.000000,0
447411.000000,400313.000000,0
440743.000000,390173.000000,0
418281.000000,402790.000000,0
453769.000000,375038.000000,0
432460.000000,401362.000000,0
425564.000000,398114.000000,0
432273.000000,403563.000000,0
446041.000000,394731.000000,0
436472.000000,389040.000000,0
412143.000000,398087.000000,0
454464.000000,402417.000000,0
436629.000000,391034.000000,0
449910.000000,389150.000000,0
450842.000000,395692.000000,0
444614.000000,383013.000000,0
440965.000000,381719.000000,0
425649.000000,403061.000000,0
433423.000000,401663.000000,0
427135.000000,400463.000000,0
435285.000000,432241.000000,0
425150.000000,404357.000000,0
453223.000000,406490.000000,0
441708.000000,398114.000000,0
445365.000000,383826.000000,0
446013.000000,413153.000000,0
456858.000000,411818.000000,0
433415.000000,404454.000000,0
428834.000000,406756.000000,0
445490.000000,403420.000000,0
441729.000000,421346.000000,0
442797.000000,400662.000000,0
442235.000000,393106.000000,0
437023.000000,390588.000000,0
422795.000000,396789.000000,0
441988.000000,395642.000000,0
456043.000000,410937.000000,0
428154.000000,422509.000000,0
450107.000000,387839.000000,0
453774.000000,398237.000000,0
431592.000000,397787.000000,0
439734.000000,382128.000000,0
442622.000000,401780.000000,0
450995.000000,395065.000000,0
450953.000000,393997.000000,0
441285.000000,411831.000000,0
441361.000000,406608.000000,0
434570.000000,392674.000000,0
441898.000000,408694.000000,0
422319.000000,396127.000000,0
445261.000000,393861.000000,0
463039.000000,400074.000000,0
451260.000000,389961.000000,0
425089.000000,395800.000000,0
452994.000000,394962.000000,0
423359.000000,397004.000000,0
452682.000000,398918.000000,0
425084.000000,407566.000000,0
429013.000000,394981.000000,0
442001.000000,409430.000000,0
449611.000000,408331.000000,0
432272.000000,409459.000000,0
428736.000000,400383.000000,0
433333.000000,386503.000000,0
447384.000000,406279.000000,0
448944.000000,403734.000000,0
440782.000000,390037.000000,0
454508.000000,418867.000000,0
438803.000000,396523.000000,0
446259.000000,408410.000000,0
430536.000000,389744.000000,0
442812.000000,414100.000000,0
442343.000000,397326.000000,0
435432.000000,394646.000000,0
436404.000000,408471.000000,0
487658.000000,358781.000000,0
507029.000000,353531.000000,0
508353.000000,350501.000000,0
491213.000000,352071.000000,0
484023.000000,352626.000000,0
481628.000000,360157.000000,0
477238.000000,349535.000000,0
477590.000000,328969.000000,0
485877.000000,351288.000000,0
